question,answer,score,title,state,link
Where should the applicant plan to attend?,The Manes Memorial Fund,0.04634382575750351,JSU Alabama Agnes Manes Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-agnes-manes-scholarship
Where should the applicant plan to attend?,JSU Alabama,0.024462079629302025,JSU Alabama Bob & Lou Kennamer Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-bob-and-lou-kennamer-scholarship
Where should the applicant plan to attend?,JSU Alabama Bush Memorial Scholarship,0.23767411708831787,JSU Alabama Bush Memorial Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-bush-memorial-scholarship
Where should the applicant plan to attend?,JSU Alabama Charley Pell Scholarship,0.2546408176422119,JSU Alabama Charley Pell Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-charley-pell-scholarship
Where should the applicant plan to attend?,Jacksonville Book Club,0.0030470285564661026,JSU Alabama Cole (Leone) Memorial Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-cole-leone-memorial-scholarship
Where should the applicant plan to attend?,JSU Alabama Curley Memorial Scholarship,0.24458837509155273,JSU Alabama Curley Memorial Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-curley-memorial-scholarship
Where should the applicant plan to attend?,JSU Alabama Dr. James Reaves Memorial Scholarship,0.21776266396045685,JSU Alabama Dr. James Reaves Memorial Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-dr-james-reaves-memorial-scholarship
Where should the applicant plan to attend?,JSU Alabama,0.0792226493358612,JSU Alabama Dr. Perry & Kay Savage Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-dr-perry-and-kay-savage-scholarship
Where should the applicant plan to attend?,JSU Farmers & Merchants Bank of Piedmont Scholarship,0.1732403188943863,JSU Alabama Farmers & Merchants Bank of Piedmont Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-farmers-and-merchants-bank-of-piedmont-scholarship
Where should the applicant plan to attend?,Guntersville High School,0.14051635563373566,JSU Alabama Hallman Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-hallman-scholarship
Where should the applicant plan to attend?,JSU Alabama,0.0708024874329567,JSU Alabama Jeff Parker Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-jeff-parker-scholarship
Where should the applicant plan to attend?,JSU Alabama Leadership Scholarship,0.17219138145446777,JSU Alabama Leadership Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-leadership-scholarship
Where should the applicant plan to attend?,JSU Alabama Mildred Sheppard Scholarship,0.12243422865867615,JSU Alabama Mildred Sheppard Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-mildred-sheppard-scholarship
Where should the applicant plan to attend?,upper-level student majoring in finance or economics,0.012720789760351181,JSU Alabama Moersch Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-moersch-scholarship
Where should the applicant plan to attend?,JSU,0.0019545615650713444,JSU Alabama Montgomery Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-montgomery-scholarship
Where should the applicant plan to attend?,Jacksonville State University,0.8432109951972961,JSU Alabama Power Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-power-scholarship
Where should the applicant plan to attend?,"all department work calls, strikes and tech prep days",0.10965082049369812,JSU Drama Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-drama-scholarship
Where should the applicant plan to attend?,JSU Gadsden Music Company Scholarship,0.07662675529718399,JSU Gadsden Music Company Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-gadsden-music-company-scholarship
Where should the applicant plan to attend?,JSU,0.2596878111362457,JSU Julian Jenkins Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-julian-jenkins-scholarship
Where should the applicant plan to attend?,JSU,0.07362501323223114,JSU Opal R. & Opal A. Lovett Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-opal-r-and-opal-a-lovett-scholarship
Where should the applicant plan to attend?,one of the designated Southern region states,0.062302764505147934,Korean American Scholarship Foundation-Southern Regional Chapter,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/korean-american-scholarship-foundation-southern-regional-chapter
Where should the applicant plan to attend?,four-year Alabama college or university,0.18456906080245972,Lady Legacy Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/lady-legacy-scholarship
Where should the applicant plan to attend?,more than 200 accredited educational institutions,0.007268594577908516,Lettie Pate Whitehead Scholarship Program,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/lettie-pate-whitehead-scholarship-program
Where should the applicant plan to attend?,Navy Option applicant,0.07534680515527725,Minority Serving Institute Scholarship Program,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/minority-serving-institute-scholarship-program
Where should the applicant plan to attend?,anywhere within the United States,0.03610244393348694,NAAMLP Land Reclamation Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/naamlp-land-reclamation-scholarship
Where should the applicant plan to attend?,The student's institution must be located in Norfolk Southern's service area,0.046013232320547104,Norfolk Southern Foundation Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/norfolk-southern-foundation-scholarship
Where should the applicant plan to attend?,Pen Air Federal Credit Union Scholarship Program,0.042652323842048645,Pen Air Federal Credit Union Scholarship Program,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/pen-air-federal-credit-union-scholarship-program
Where should the applicant plan to attend?,a Presbyterian-related college or university,0.08404464274644852,Samuel Robinson Award,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/samuel-robinson-award
Where should the applicant plan to attend?,a college or university,0.00924022775143385,Southern Automotive Womens Forum Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/southern-automotive-womens-forum-scholarship
Where should the applicant plan to attend?,work in some aspect of food animal production,0.01720549166202545,Targeting Excellence Scholarships,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/targeting-excellence-scholarships
Where should the applicant plan to attend?,participating universities,0.013451225124299526,Teacher Education Scholarship Program of the Alabama Space Grant Consortium,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/teacher-education-scholarship-program-of-the-alabama-space-grant-consortium
Where should the applicant plan to attend?,"Pennsylvania, Delaware, or Southern New Jersey",0.07621226459741592,The Luther and Mary Ida Vandross Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/the-luther-and-mary-ida-vandross-scholarship
Where should the applicant plan to attend?,University of Alabama,0.14392313361167908,U of A Tuscaloosa Coca-Cola First-Generation Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/u-of-a-tuscaloosa-coca-cola-first-generation-scholarship
Where should the applicant plan to attend?,University of Alabama,0.1688048392534256,U of A Tuscaloosa National Alumni Association Crimson Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/u-of-a-tuscaloosa-national-alumni-association-crimson-scholarship
Where should the applicant plan to attend?,UNCF member college or university,0.28241533041000366,UNCF General Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/uncf-general-scholarship
Where should the applicant plan to attend?,University of Alabama,0.5209504961967468,University of Alabama-Tuscaloosa In-State Merit Scholarships,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/university-of-alabama-tuscaloosa-in-state-merit-scholarships
Where should the applicant plan to attend?,University of Alabama,0.5900205373764038,University of Alabama-Tuscaloosa Out of State Merit Scholarships,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/university-of-alabama-tuscaloosa-out-of-state-merit-scholarships
Where should the applicant plan to attend?,USA Dept. of Theatre & Dance,0.1783655285835266,University of South Alabama/Drama Assistantships/Scholarships,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/university-of-south-alabama-drama-assistantships-scholarships
Where should the applicant plan to attend?,NAAB or CACB-accredited School of Architecture,0.105650395154953,Wisconsin Architects Foundation Out-of-State Study Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/wisconsin-architects-foundation-out-of-state-study-scholarship
Where should the applicant plan to attend?,High school seniors,0.12487402558326721,Alaska Airmen Scholarships,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/alaska-airmen-scholarships
Where should the applicant plan to attend?,Alaska institutions of higher education,0.46384289860725403,Alaska Space Grant Program- Undergraduate,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/alaska-space-grant-programundergraduate
Where should the applicant plan to attend?,Alaska Institution of higher education,0.076822429895401,AlaskAdvantage® Education Grant,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/alaskadvantage%C2%AE-education-grant
Where should the applicant plan to attend?,tribal colleges and universities,0.02955465018749237,American Indian College Fund TCU Scholarship Program,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/american-indian-college-fund-tcu-scholarship-program
Where should the applicant plan to attend?,Arc of Washington Trust Fund,0.00024233634758275002,ARC of Washington Trust Fund Research Grants,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/arc-of-washington-trust-fund-research-grants
Where should the applicant plan to attend?,an accredited post-secondary institution or continuous education program,0.13515865802764893,Bridging the Dream Scholarship Program for High School Seniors,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/bridging-the-dream-scholarship-program-for-high-school-seniors
Where should the applicant plan to attend?,U.S. college or graduate school,0.5016523003578186,Cancer for College Pacific Northwest Scholarship,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/cancer-for-college-pacific-northwest-scholarship
Where should the applicant plan to attend?,constituents of a CBC member’s district,0.04350351542234421,CBC Spouses Performing Arts Scholarship,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/cbc-spouses-performing-arts-scholarship
Where should the applicant plan to attend?,one of the designated Southwestern region states,0.0826331377029419,Korean American Scholarship Foundation - Western Regional Chapter,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/korean-american-scholarship-foundation-western-regional-chapter
Where should the applicant plan to attend?,"Washington, Oregon, Idaho, Montana, Alaska, or Utah",0.06487033516168594,Northwest Farm Credit Services Minority Scholarship,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/northwest-farm-credit-services-minority-scholarship
Where should the applicant plan to attend?,"Alaska, Idaho, Montana, Oregon, or Washington",0.06968795508146286,Northwest Osteopathic Medical Foundation Scholarship Program,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/northwest-osteopathic-medical-foundation-scholarship-program
Where should the applicant plan to attend?,an accredited college or university program anywhere,0.1489274948835373,PMI Alaska Chapter Scholarship,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/pmi-alaska-chapter-scholarship
Where should the applicant plan to attend?,B.S. or B.A. Fisheries degree programs,0.04332433640956879,UAF College of Fisheries and Ocean Sciences Scholarships,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/uaf-college-of-fisheries-and-ocean-sciences-scholarships
Where should the applicant plan to attend?,160+ participating public colleges and universities,0.05092773213982582,WICHE Western Undergraduate Exchange,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/wiche-western-undergraduate-exchange
Where should the applicant plan to attend?,NAAB or CACB-accredited School of Architecture,0.105650395154953,Wisconsin Architects Foundation Out-of-State Study Scholarship,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/wisconsin-architects-foundation-out-of-state-study-scholarship
Where should the applicant plan to attend?,tribal colleges and universities,0.02955465018749237,American Indian College Fund TCU Scholarship Program,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/american-indian-college-fund-tcu-scholarship-program
Where should the applicant plan to attend?,one Arizona BPW Foundation event per year,0.1160055473446846,Arizona BPW Foundation Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/arizona-bpw-foundation-scholarship
Where should the applicant plan to attend?,Arizona college or university,0.5380227565765381,Arizona Breaking Barriers Student Athlete Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/arizona-breaking-barriers-student-athlete-scholarship
Where should the applicant plan to attend?,Arizona,0.0478898324072361,Arizona Nurses Foundation Academic Nursing Scholarships,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/arizona-nurses-foundation-academic-nursing-scholarships
Where should the applicant plan to attend?,in-state university or community-college,0.12852711975574493,Beaty Martinez Foundation Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/beaty-martinez-foundation-scholarship
Where should the applicant plan to attend?,an accredited post-secondary institution or continuous education program,0.13515865802764893,Bridging the Dream Scholarship Program for High School Seniors,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/bridging-the-dream-scholarship-program-for-high-school-seniors
Where should the applicant plan to attend?,constituents of a CBC member’s district,0.04350351542234421,CBC Spouses Performing Arts Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/cbc-spouses-performing-arts-scholarship
Where should the applicant plan to attend?,"an accredited college, university, community college, or technical/trade school",0.06555934250354767,CU Succeed Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/cu-succeed-scholarship
Where should the applicant plan to attend?,bachelor's or master's degree,0.016062064096331596,CyberCorps Scholarship for Service,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/cybercorps-scholarship-for-service
Where should the applicant plan to attend?,U.S. college or graduate school,0.43798917531967163,"Dan X Wray ""Big Dream"" Scholarship",Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/dan-x-wray-big-dream-scholarship
Where should the applicant plan to attend?,multiple institutions of higher education,0.072834812104702,Earn to Learn Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/earn-to-learn-scholarship
Where should the applicant plan to attend?,"Arizona State University, Northern Arizona University, or University of Arizona",0.22109299898147583,Flinn Scholars,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/flinn-scholars
Where should the applicant plan to attend?,"colleges located in Illinois, Wisconsin, Michigan, Arizona, or Colorado",0.3410400152206421,Herman and Katherine Peters Foundation Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/herman-and-katherine-peters-foundation-scholarship
Where should the applicant plan to attend?,one of the designated Southwestern region states,0.0826331377029419,Korean American Scholarship Foundation - Western Regional Chapter,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/korean-american-scholarship-foundation-western-regional-chapter
Where should the applicant plan to attend?,"Christian college located in Illinois, Wisconsin, Michigan, Arizona, or Colorado",0.15850552916526794,"Peters Foundation, Corp. Scholarship",Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/peters-foundation-corp-scholarship
Where should the applicant plan to attend?,college/university in the state of Arizona,0.02714931033551693,Phoenix AISES Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/phoenix-aises-scholarship
Where should the applicant plan to attend?,an accredited college or university in Arizona,0.12003030627965927,PinPoint Leak Detection's Innovation Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/pinpoint-leak-detections-innovation-scholarship
Where should the applicant plan to attend?,committed to a career in news journalism,0.07381929457187653,Pulliam Journalism Fellowship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/pulliam-journalism-fellowship
Where should the applicant plan to attend?,"college, university, technical school, or vocational institution",0.09330946207046509,Stewardship Scholarship Essay Contest,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/stewardship-scholarship-essay-contest
Where should the applicant plan to attend?,Tempe Diablos Scholarship,0.0050576417706906796,Tempe Diablos Charities,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/tempe-diablos-charities
Where should the applicant plan to attend?,2-year college or 4-year university,0.06748348474502563,TWP Veronica Munoz Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/twp-veronica-munoz-scholarship
Where should the applicant plan to attend?,a college or university in Union Pacific's service area,0.43409454822540283,Union Pacific William E. Wimmer Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/union-pacific-william-e-wimmer-scholarship
Where should the applicant plan to attend?,160+ participating public colleges and universities,0.05092773213982582,WICHE Western Undergraduate Exchange,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/wiche-western-undergraduate-exchange
Where should the applicant plan to attend?,a college or university in Union Pacific’s service area,0.35034021735191345,William E. and Barbara I. Van Trump Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/william-e-and-barbara-i-van-trump-scholarship
Where should the applicant plan to attend?,NAAB or CACB-accredited School of Architecture,0.105650395154953,Wisconsin Architects Foundation Out-of-State Study Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/wisconsin-architects-foundation-out-of-state-study-scholarship
Where should the applicant plan to attend?,an accredited U.S. institution,0.3711540699005127,Arkadelphia Promise Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/arkadelphia-promise-scholarship
Where should the applicant plan to attend?,an accredited four-year institution of higher education,0.03864579275250435,Arkansas Chamber Singers Music/Vocal Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/arkansas-chamber-singers-music-vocal-scholarship
Where should the applicant plan to attend?,Mississippi County public high school,0.39449265599250793,Arkansas Northeastern College - Great River Promise Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/arkansas-northeastern-college-great-river-promise-scholarship
Where should the applicant plan to attend?,an ASPSF approved school or training program,0.4386431872844696,Arkansas Single Parent Scholarship Fund,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/arkansas-single-parent-scholarship-fund
Where should the applicant plan to attend?,Historically Black College or University,0.48816654086112976,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/beca-inc-edna-r-anthony-memorial-scholarship
Where should the applicant plan to attend?,an accredited post-secondary institution or continuous education program,0.13515865802764893,Bridging the Dream Scholarship Program for High School Seniors,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/bridging-the-dream-scholarship-program-for-high-school-seniors
Where should the applicant plan to attend?,graduating seniors from accredited high schools,0.09607500582933426,Carl Tapp Technician Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/carl-tapp-technician-scholarship
Where should the applicant plan to attend?,constituents of a CBC member’s district,0.04350351542234421,CBC Spouses Performing Arts Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/cbc-spouses-performing-arts-scholarship
Where should the applicant plan to attend?,bachelor's or master's degree,0.016062064096331596,CyberCorps Scholarship for Service,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/cybercorps-scholarship-for-service
Where should the applicant plan to attend?,Applicants must be juniors,0.03281290829181671,J.C. Cote Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/j-c-cote-scholarship
Where should the applicant plan to attend?,one of the designated Southwestern region states,0.058114856481552124,Korean American Scholarship Foundation-Southwestern Regional Chapter,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/korean-american-scholarship-foundation-southwestern-regional-chapter
Where should the applicant plan to attend?,a school in Arkansas,0.42627108097076416,Law Enforcement Officers’ (LEO) Dependents Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/law-enforcement-officers-leo-dependents-scholarship
Where should the applicant plan to attend?,"University of the Ozarks, Clarksville, Arkansas",0.03978744521737099,Margaret Howard Hamilton Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/margaret-howard-hamilton-scholarship
Where should the applicant plan to attend?,Arkansas or Phillips County high school,0.06484712660312653,Phillips Community College - Great River Promise Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/phillips-community-college-great-river-promise-scholarship
Where should the applicant plan to attend?,a Presbyterian-related college or university,0.08404464274644852,Samuel Robinson Award,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/samuel-robinson-award
