question,answer,score,title,state,link
Which ethnicity should be?,a child of a former player coached by Charley Pell at JSU Alabama,0.07719601690769196,JSU Alabama Charley Pell Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-charley-pell-scholarship
Which ethnicity should be?,incoming freshman,0.00031329214107245207,JSU Alabama Cole (Leone) Memorial Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-cole-leone-memorial-scholarship
Which ethnicity should be?,juniors or seniors,0.008683250285685062,JSU Alabama Curley Memorial Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-curley-memorial-scholarship
Which ethnicity should be?,junior or senior,0.1173095554113388,JSU Alabama Dr. James Reaves Memorial Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-dr-james-reaves-memorial-scholarship
Which ethnicity should be?,second preference,0.03811166062951088,JSU Alabama Dr. Perry & Kay Savage Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-dr-perry-and-kay-savage-scholarship
Which ethnicity should be?,JSU Farmers & Merchants Bank of Piedmont Scholarship,1.8259224816574715e-05,JSU Alabama Farmers & Merchants Bank of Piedmont Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-farmers-and-merchants-bank-of-piedmont-scholarship
Which ethnicity should be?,Hallman Scholarship is offered to incoming freshmen,1.1925771104870364e-05,JSU Alabama Hallman Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-hallman-scholarship
Which ethnicity should be?,junior or senior,0.032548561692237854,JSU Alabama Jeff Parker Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-jeff-parker-scholarship
Which ethnicity should be?,either a 20 ACT score or an SAT of 1030,0.0020710770040750504,JSU Alabama Leadership Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-leadership-scholarship
Which ethnicity should be?,Alabama,0.00030265795066952705,JSU Alabama Mildred Sheppard Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-mildred-sheppard-scholarship
Which ethnicity should be?,upper-level student majoring in finance or economics,0.0002155372640118003,JSU Alabama Moersch Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-moersch-scholarship
Which ethnicity should be?,preference to those who have a sensory impairment,0.0002268043754156679,JSU Alabama Montgomery Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-montgomery-scholarship
Which ethnicity should be?,major in a business-related area,0.022092802450060844,JSU Alabama Power Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-power-scholarship
Which ethnicity should be?,drama,1.4097260645939969e-05,JSU Drama Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-drama-scholarship
Which ethnicity should be?,Marching Southerner,0.06945860385894775,JSU Gadsden Music Company Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-gadsden-music-company-scholarship
Which ethnicity should be?,sophomore,0.0001823900529416278,JSU Julian Jenkins Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-julian-jenkins-scholarship
Which ethnicity should be?,"majoring in history, english, or art who has achieved sophomore",1.6213705748668872e-05,JSU Opal R. & Opal A. Lovett Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-opal-r-and-opal-a-lovett-scholarship
Which ethnicity should be?,Korean,0.33367177844047546,Korean American Scholarship Foundation-Southern Regional Chapter,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/korean-american-scholarship-foundation-southern-regional-chapter
Which ethnicity should be?,Applicant must be a graduate of an accredited secondary school,0.021625621244311333,Lady Legacy Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/lady-legacy-scholarship
Which ethnicity should be?,Christian,0.2014264166355133,Lettie Pate Whitehead Scholarship Program,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/lettie-pate-whitehead-scholarship-program
Which ethnicity should be?,Navy Option applicant,0.05914872884750366,Minority Serving Institute Scholarship Program,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/minority-serving-institute-scholarship-program
Which ethnicity should be?,undergraduate students and one graduate student,1.1852249372168444e-05,NAAMLP Land Reclamation Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/naamlp-land-reclamation-scholarship
Which ethnicity should be?,2.5 GPA,0.00024890611530281603,Norfolk Southern Foundation Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/norfolk-southern-foundation-scholarship
Which ethnicity should be?,at least a 2.0 GPA,0.00027334917103871703,Pen Air Federal Credit Union Scholarship Program,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/pen-air-federal-credit-union-scholarship-program
Which ethnicity should be?,members of the Presbyterian Church (U.S.A.),0.020917339250445366,Samuel Robinson Award,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/samuel-robinson-award
Which ethnicity should be?,female,0.24803704023361206,Southern Automotive Womens Forum Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/southern-automotive-womens-forum-scholarship
Which ethnicity should be?,applicants with a desire to work in some aspect of food animal production,0.0003663530224002898,Targeting Excellence Scholarships,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/targeting-excellence-scholarships
Which ethnicity should be?,Alabama,0.0008324079099111259,Teacher Education Scholarship Program of the Alabama Space Grant Consortium,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/teacher-education-scholarship-program-of-the-alabama-space-grant-consortium
Which ethnicity should be?,black,0.08520028740167618,The Luther and Mary Ida Vandross Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/the-luther-and-mary-ida-vandross-scholarship
Which ethnicity should be?,residents of Alabama,0.24699045717716217,U of A Tuscaloosa Coca-Cola First-Generation Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/u-of-a-tuscaloosa-coca-cola-first-generation-scholarship
Which ethnicity should be?,a first-time freshman,0.08086136728525162,U of A Tuscaloosa National Alumni Association Crimson Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/u-of-a-tuscaloosa-national-alumni-association-crimson-scholarship
Which ethnicity should be?,current undergraduates or graduates,0.04678438603878021,UNCF General Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/uncf-general-scholarship
Which ethnicity should be?,individual criteria,0.0005304391379468143,University of Alabama-Tuscaloosa In-State Merit Scholarships,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/university-of-alabama-tuscaloosa-in-state-merit-scholarships
Which ethnicity should be?,Individual scholarship criteria,0.0005203891778364778,University of Alabama-Tuscaloosa Out of State Merit Scholarships,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/university-of-alabama-tuscaloosa-out-of-state-merit-scholarships
Which ethnicity should be?,a drama major,0.007100287824869156,University of South Alabama/Drama Assistantships/Scholarships,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/university-of-south-alabama-drama-assistantships-scholarships
Which ethnicity should be?,Wisconsin high school,0.002146669663488865,Wisconsin Architects Foundation Out-of-State Study Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/wisconsin-architects-foundation-out-of-state-study-scholarship
Which ethnicity should be?,"US resident, no felony convictions, and have been a resident of Alaska",0.014288682490587234,Alaska Airmen Scholarships,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/alaska-airmen-scholarships
Which ethnicity should be?,U. S. citizens,0.008060740306973457,Alaska Space Grant Program- Undergraduate,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/alaska-space-grant-programundergraduate
Which ethnicity should be?,at least one qualifying Alaska Institution of higher education,0.006179623305797577,AlaskAdvantage® Education Grant,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/alaskadvantage%C2%AE-education-grant
Which ethnicity should be?,American Indian,0.015044521540403366,American Indian College Fund TCU Scholarship Program,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/american-indian-college-fund-tcu-scholarship-program
Which ethnicity should be?,junior investigators,7.410539546981454e-05,ARC of Washington Trust Fund Research Grants,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/arc-of-washington-trust-fund-research-grants
Which ethnicity should be?,diverse candidate or be from an underserved community,0.032736923545598984,Bridging the Dream Scholarship Program for High School Seniors,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/bridging-the-dream-scholarship-program-for-high-school-seniors
Which ethnicity should be?,"a family income of less than $150,000 per year",0.003457161597907543,Cancer for College Pacific Northwest Scholarship,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/cancer-for-college-pacific-northwest-scholarship
Which ethnicity should be?,African-American or Black,0.41946902871131897,CBC Spouses Performing Arts Scholarship,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/cbc-spouses-performing-arts-scholarship
Which ethnicity should be?,Korean,0.5232384204864502,Korean American Scholarship Foundation - Western Regional Chapter,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/korean-american-scholarship-foundation-western-regional-chapter
Which ethnicity should be?,African American or Black,0.09957747906446457,Northwest Farm Credit Services Minority Scholarship,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/northwest-farm-credit-services-minority-scholarship
Which ethnicity should be?,"1st, 2nd, or 3rd years",0.0004982310347259045,Northwest Osteopathic Medical Foundation Scholarship Program,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/northwest-osteopathic-medical-foundation-scholarship-program
Which ethnicity should be?,Alaska,0.0011635570554062724,PMI Alaska Chapter Scholarship,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/pmi-alaska-chapter-scholarship
Which ethnicity should be?,freshmen or transfer,0.0025213274639099836,UAF College of Fisheries and Ocean Sciences Scholarships,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/uaf-college-of-fisheries-and-ocean-sciences-scholarships
Which ethnicity should be?,nonresidents,0.005277183372527361,WICHE Western Undergraduate Exchange,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/wiche-western-undergraduate-exchange
Which ethnicity should be?,Wisconsin high school,0.002146669663488865,Wisconsin Architects Foundation Out-of-State Study Scholarship,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/wisconsin-architects-foundation-out-of-state-study-scholarship
Which ethnicity should be?,American Indian,0.015044521540403366,American Indian College Fund TCU Scholarship Program,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/american-indian-college-fund-tcu-scholarship-program
Which ethnicity should be?,Arizona Business and Professional Women's Foundation promotes the advancement of Arizona's working women,7.279717101482674e-05,Arizona BPW Foundation Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/arizona-bpw-foundation-scholarship
Which ethnicity should be?,female,0.00929371640086174,Arizona Breaking Barriers Student Athlete Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/arizona-breaking-barriers-student-athlete-scholarship
Which ethnicity should be?,Arizona,0.00141326489392668,Arizona Nurses Foundation Academic Nursing Scholarships,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/arizona-nurses-foundation-academic-nursing-scholarships
Which ethnicity should be?,Arizona resident,0.05157911404967308,Beaty Martinez Foundation Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/beaty-martinez-foundation-scholarship
Which ethnicity should be?,diverse candidate or be from an underserved community,0.032736923545598984,Bridging the Dream Scholarship Program for High School Seniors,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/bridging-the-dream-scholarship-program-for-high-school-seniors
Which ethnicity should be?,African-American or Black,0.41946902871131897,CBC Spouses Performing Arts Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/cbc-spouses-performing-arts-scholarship
Which ethnicity should be?,graduating high school seniors with a high school GPA of 3.0 or higher,0.053445421159267426,CU Succeed Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/cu-succeed-scholarship
Which ethnicity should be?,US citizen or permanent resident,0.23877768218517303,CyberCorps Scholarship for Service,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/cybercorps-scholarship-for-service
Which ethnicity should be?,"a family income of less than $150,000 per year",0.0013428550446406007,"Dan X Wray ""Big Dream"" Scholarship",Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/dan-x-wray-big-dream-scholarship
Which ethnicity should be?,eligibility requirements can vary at each institution,1.4153267784422496e-06,Earn to Learn Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/earn-to-learn-scholarship
Which ethnicity should be?,legal US resident,0.1128164604306221,Flinn Scholars,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/flinn-scholars
Which ethnicity should be?,Christian,0.003906278870999813,Herman and Katherine Peters Foundation Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/herman-and-katherine-peters-foundation-scholarship
Which ethnicity should be?,Korean,0.5232384204864502,Korean American Scholarship Foundation - Western Regional Chapter,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/korean-american-scholarship-foundation-western-regional-chapter
Which ethnicity should be?,Christian,0.00014124103472568095,"Peters Foundation, Corp. Scholarship",Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/peters-foundation-corp-scholarship
Which ethnicity should be?,"American Indian, Alaskan Native, and Native Hawaiian",0.14860257506370544,Phoenix AISES Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/phoenix-aises-scholarship
Which ethnicity should be?,Arizona Resident,0.6703627705574036,PinPoint Leak Detection's Innovation Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/pinpoint-leak-detections-innovation-scholarship
Which ethnicity should be?,Applicants need to be committed to a career in news journalism,0.004753343760967255,Pulliam Journalism Fellowship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/pulliam-journalism-fellowship
Which ethnicity should be?,"Black, Indigenous, and/or a Person of Color",0.26336631178855896,Stewardship Scholarship Essay Contest,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/stewardship-scholarship-essay-contest
Which ethnicity should be?,not eligible,2.7375106583349407e-05,Tempe Diablos Charities,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/tempe-diablos-charities
Which ethnicity should be?,Hispanic,0.5198001861572266,TWP Veronica Munoz Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/twp-veronica-munoz-scholarship
Which ethnicity should be?,Eligible applicants,0.00036068036570213735,Union Pacific William E. Wimmer Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/union-pacific-william-e-wimmer-scholarship
Which ethnicity should be?,nonresidents,0.005277183372527361,WICHE Western Undergraduate Exchange,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/wiche-western-undergraduate-exchange
Which ethnicity should be?,females,0.5913786292076111,William E. and Barbara I. Van Trump Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/william-e-and-barbara-i-van-trump-scholarship
Which ethnicity should be?,Wisconsin high school,0.002146669663488865,Wisconsin Architects Foundation Out-of-State Study Scholarship,Arizona,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arizona/wisconsin-architects-foundation-out-of-state-study-scholarship
Which ethnicity should be?,Arkadelphia High School graduates,0.044001106172800064,Arkadelphia Promise Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/arkadelphia-promise-scholarship
Which ethnicity should be?,Arkansas Chamber Singers is offering a Music/Vocal,0.0006427984917536378,Arkansas Chamber Singers Music/Vocal Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/arkansas-chamber-singers-music-vocal-scholarship
Which ethnicity should be?,Mississippi County public high school,0.0002928776666522026,Arkansas Northeastern College - Great River Promise Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/arkansas-northeastern-college-great-river-promise-scholarship
Which ethnicity should be?,legal resident of the United States,0.20538698136806488,Arkansas Single Parent Scholarship Fund,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/arkansas-single-parent-scholarship-fund
Which ethnicity should be?,Historically Black,0.1240917518734932,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/beca-inc-edna-r-anthony-memorial-scholarship
Which ethnicity should be?,diverse candidate or be from an underserved community,0.032736923545598984,Bridging the Dream Scholarship Program for High School Seniors,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/bridging-the-dream-scholarship-program-for-high-school-seniors
Which ethnicity should be?,graduating seniors from accredited high schools,0.1280340999364853,Carl Tapp Technician Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/carl-tapp-technician-scholarship
Which ethnicity should be?,African-American or Black,0.41946902871131897,CBC Spouses Performing Arts Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/cbc-spouses-performing-arts-scholarship
Which ethnicity should be?,US citizen or permanent resident,0.23877768218517303,CyberCorps Scholarship for Service,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/cybercorps-scholarship-for-service
Which ethnicity should be?,juniors,0.21415208280086517,J.C. Cote Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/j-c-cote-scholarship
Which ethnicity should be?,Korean,0.45170164108276367,Korean American Scholarship Foundation-Southwestern Regional Chapter,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/korean-american-scholarship-foundation-southwestern-regional-chapter
Which ethnicity should be?,US,0.018224317580461502,Law Enforcement Officers’ (LEO) Dependents Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/law-enforcement-officers-leo-dependents-scholarship
Which ethnicity should be?,US citizens,0.5550202131271362,Margaret Howard Hamilton Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/margaret-howard-hamilton-scholarship
Which ethnicity should be?,PCCUA student,0.13247892260551453,Phillips Community College - Great River Promise Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/phillips-community-college-great-river-promise-scholarship
Which ethnicity should be?,members of the Presbyterian Church (U.S.A.),0.020917339250445366,Samuel Robinson Award,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/samuel-robinson-award
Which ethnicity should be?,Eligible applicants,0.003721638349816203,Single Parent Traditional Scholarship of Northwest Arkansas,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/single-parent-traditional-scholarship-of-northwest-arkansas
Which ethnicity should be?,female,0.24803704023361206,Southern Automotive Womens Forum Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/southern-automotive-womens-forum-scholarship
Which ethnicity should be?,black,0.08520028740167618,The Luther and Mary Ida Vandross Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/the-luther-and-mary-ida-vandross-scholarship
Which ethnicity should be?,graduating seniors,2.037495278273127e-06,Thomas J. Watson Fellowship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/thomas-j-watson-fellowship
Which ethnicity should be?,Students MUST audition,0.00024744548136368394,UCA Music Scholarships,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/uca-music-scholarships
Which ethnicity should be?,current undergraduates or graduates,0.04678438603878021,UNCF General Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/uncf-general-scholarship
